radius,diameter,pitchangle,Pitchl,numberofturns,lengthccnt,YieldStress,Strainend,Toughness
5.781739416,4.480735076,21.55220479,14.34812695,1.436407643,20.60975921,8.616935362,2.751056194,33.6812722
3.863276968,5.267072616,58.59700134,39.76200027,2.886816042,114.7855803,37.65593036,0.252824266,3.253022446
5.601868353,6.767511652,34.11195057,23.84125932,1.375396946,32.79119526,9.678704787,1.297852311,13.21878257
2.25282802,2.089838072,1.80793589,0.44679929,368.3473854,164.5773504,59.8148185,0.100154879,3.24786573
5.393573717,5.250334448,30.41784561,19.89664543,3.01251767,59.93899591,16.80831031,1.269382566,13.09135693
3.514604229,5.902731394,44.39260739,21.61960193,3.8359956,82.93269788,26.19186157,0.536685614,6.591719815
11.41843197,6.965605224,37.3599986,54.77319917,2.916040828,159.7208851,13.06880295,0.721799361,5.357568922
2.353334623,3.948008604,68.20722926,36.9822632,6.063437108,224.239627,44.04205817,0.354511558,4.756264328
4.886771307,4.376204025,40.89435949,26.59177293,3.606999493,95.91651146,21.5845567,0.950499567,10.82229686
5.569009077,7.887973062,37.81492748,27.15649619,1.360178605,36.93768512,11.21664521,0.930842766,9.140823459
5.794648548,6.144349737,54.88032854,51.76676538,4.120094146,213.283947,29.32644022,0.300560246,3.389430306
6.50180062,8.741158088,39.54364276,33.72810042,1.223857185,41.27837804,0,-0.058410384,-0.294869248
7.137028988,5.152932971,59.00361162,74.64240083,2.471285675,184.4626959,26.43108165,0.254889232,3.011590681
7.145566279,6.101521151,49.58211972,52.72035657,3.032475313,159.8731798,19.253538,0.359071905,3.46166263
8.605300665,6.131704142,0.075181578,0.070947153,302.5153198,21.46260073,6.872268035,5.200723097,35.12444451
3.774196486,3.285184429,66.83889509,55.43274762,2.711174528,150.2878534,44.64336713,0.515104365,5.470716319
7.148002669,9.826190918,25.79020277,21.7019444,3.246350764,70.45212378,9.273099198,1.21533946,8.602850921
3.295742477,5.20998678,59.24213942,34.79575153,5.30887969,184.7264586,37.4887739,0.174810881,2.964726516
10.76571406,7.851047197,18.1526334,22.17793027,0.873846178,19.3800996,0,1.212397926,1.338308572
10.36161938,5.590213657,25.59049972,31.17932625,2.679589174,83.54778508,12.54714195,1.645451179,12.31297175
3.29224851,5.569485938,63.08063847,40.7398277,1.810000368,73.73910313,30.2290266,0.611453312,7.365936071
4.094133493,5.16422717,61.69531793,47.76567153,2.556144465,122.0959569,21.26316132,0.215081713,3.157522948
4.669384162,1.450717241,80.49916397,175.3048822,1,175.3048822,58.31945992,0.100438139,3.081215462
3.834105769,3.961444367,61.19134322,43.80459089,3.524195649,154.3759486,26.75007837,0.195253991,2.580526975
4.165869243,2.793041495,2.499987929,1.14281653,181.9980259,207.9903524,43.68965393,0.095017462,1.967711043
18.12656106,12.60197459,11.1107305,22.36698032,2.988859615,66.85176417,5.804346253,2.150869361,6.081337428
2.816256803,1.499600214,3.783992718,1.170339452,171.856425,201.1303542,61.30476736,0.095263103,3.179449911
15.07467979,9.162279151,15.57552364,26.40185188,1.825960562,48.20874029,0,0,0
3.37153874,2.60922339,55.58349365,30.91934354,5.682039375,175.6849274,41.94635466,0.090511228,2.093423842
13.47551626,13.35671216,35.33353565,60.02354355,3.426265909,205.656621,13.05848905,0.724417726,3.610269025
4.456794286,1.109957273,1.021414583,0.499261284,354.1071523,176.7919914,48.53624121,0.094611879,2.340057181
4.566386214,7.308059263,46.19791649,29.91699042,1.280514549,38.30914149,11.63230635,0.469840861,5.522016189
4.101884609,6.267239193,38.51612913,20.51253963,2.007216897,41.17311614,24.30315245,0.937439139,11.11876123
15.04559311,9.103240117,29.65514901,53.82335067,1.30212824,70.0849049,7.728866668,2.11562541,12.17456576
11.63786371,13.57754312,31.76735149,45.28042551,3.551448348,160.8110924,12.41422772,0.729786455,4.33422798
6.569811714,8.901468753,56.59260353,62.58582999,2.618379923,163.8734807,3.408972684,0.368911786,3.270665816
9.610449573,8.675902534,30.16286236,35.09208646,0.96905704,34.00623343,2.498699338,0.602032467,3.240177554
3.230430925,2.048257613,3.251100602,1.152960831,114.6199285,132.1522881,50.75790636,0.115023701,2.787700681
4.919153568,5.880765344,43.99505028,29.84230398,3.549183806,105.915822,38.88857269,0.138107876,2.374067867
3.746367505,5.64185892,69.70447318,63.64978474,4.049523857,257.7513218,41.10156922,0.154628497,2.777928997
2.286896733,1.384953501,4.697968799,1.180833671,126.1059254,148.9101228,66.95166087,0.41546586,7.460500024
4.772492604,5.397946739,45.29057585,30.29216135,1.0792371,32.69242438,9.111930446,0.02336569,0.246987443
5.530045626,7.866957997,67.73294675,84.85919534,1.750453137,148.5420446,35.14629032,0.210132271,2.791508976
3.549935859,4.278033204,48.38538897,25.10971881,7.038104628,176.7248281,44.29951531,0.11958459,2.551772194
11.69800347,6.155807928,23.26215859,31.59688107,1.186199637,37.48020887,6.607508338,1.927256754,11.81973372
4.081788441,1.717761574,41.00626624,22.29920296,4.199915885,93.65477675,49.86435627,0.116471979,2.578038237
4.852568022,6.758117152,49.43877347,35.62156616,6.067086001,216.1191053,34.10864179,0.299926225,2.763001303
3.073824369,1.558092365,4.072945293,1.375236089,41.35158876,56.8681972,32.64981233,0.34889047,5.819199731
2.592488711,4.986569709,67.06129661,38.48911694,6.943281034,267.2407557,51.29622672,0.209789262,3.824482312
10.58044894,10.22526403,14.03164917,16.61406662,3.088340247,51.3098906,7.587593611,1.58439111,6.268672592
5.004926173,6.343800141,66.80044002,73.37262113,3.029525735,222.284244,27.8249576,0.226681903,3.175302351
6.509977382,4.7954244,31.48730573,25.05316833,0.945447533,23.6864562,4.147429165,0.788490401,4.164751844
4.752549393,7.720963477,48.81279426,34.1254878,1.416233059,48.32964397,5.029786921,0.014578471,0.044424009
23.07728791,8.102383726,28.08258237,77.36555288,1.07621752,83.26216346,7.148790391,1.114574037,5.352429274
5.3429037,6.824813769,0.592248487,0.347019605,77.01587378,26.72601808,10.20553922,2.736557727,25.84138045
4.973480149,1.823472144,80.76132895,192.1173087,1,192.1173087,34.71345413,0.115982598,2.471462667
3.588697883,5.513591568,56.25154388,33.74811447,2.457074641,82.92163625,25.22150812,0.369631302,4.124298347
9.145678403,13.19132117,29.73676366,32.82576792,3.235968636,106.2231554,10.72972993,0.56092926,3.41059991
8.665764885,10.09977973,0.115272229,0.109544206,417.7350842,45.76045831,7.395278474,2.654208456,16.31388814
12.11137201,6.950477113,15.85245058,21.60882238,1.377507925,29.76632408,6.931602226,0.857264633,2.838038936
4.511743636,7.559316295,64.28963211,58.87577868,2.111482365,124.3151684,15.09121587,0.234697629,2.267925824
6.323600867,7.84176103,35.06496235,27.88808443,2.407736676,67.14716371,17.51756971,0.636819707,5.872527327
4.313137242,5.330165095,66.51483008,62.37042839,3.499739008,218.2802212,29.17906046,0.205577065,2.81317641
3.203274387,0.865295343,0.878437739,0.308600334,200.9495948,62.01311218,57.02177164,0.136194389,3.5317954
2.809311844,0.876659427,4.269061413,1.317632536,67.96514668,89.55308857,62.86212813,0.117824043,4.061581601
3.699343121,4.357011751,52.20237396,29.96810761,2.678892378,80.28133505,30.6473554,0.176111827,2.723296978
2.049761051,3.199571346,74.83120041,47.50492619,5.555082991,263.8938075,53.35659894,0.099809144,2.904748014
3.694898563,6.196703893,67.21031102,55.25587846,3.402511188,188.0087447,43.35144185,0.125139914,2.33699348
2.955387615,3.580631941,37.10556179,14.04664577,2.781290206,39.06779831,30.03556256,0.385347149,4.894718318
4.24297485,5.007986148,43.85382046,25.61355781,4.246460417,108.7669594,33.19938949,0.197309616,3.051981073
4.477297775,7.764012367,41.95092175,25.28628947,2.972559871,75.16500936,28.01197349,1.141018114,8.642881249
2.717208122,4.686399695,62.29599644,32.51322351,7.014296423,228.0573873,31.8016694,0.125171316,2.075978672
2.99162888,2.618506486,52.669951,24.64770847,8.236041092,202.9995398,47.01237509,0.120328809,2.634671474
3.782242422,1.234382151,1.288953544,0.534708558,308.1983896,164.7963165,60.42146562,0.115555973,3.760862063
3.432457832,1.355528724,83.00852023,175.8634326,1,175.8634326,61.83231787,0.109669532,3.257212486
5.325077894,9.116231685,0.212631405,0.124168834,373.0660088,46.32317139,3.242171548,1.937850446,10.71577829
5.982780048,7.470256688,43.87793396,36.14667279,2.804637669,101.3783201,16.36725815,0.324916227,3.232739606
2.969189517,5.09563324,64.59964528,39.28874949,5.593352598,219.755829,41.58945464,0.124980236,2.435275187
3.385990925,5.871946651,52.21015817,27.43736088,1.388446463,38.09530667,24.19538526,0.442572532,7.11061737
4.064101515,6.804992787,24.76759655,11.78153857,3.237648134,38.14447637,12.59746141,0.72760696,5.744971512
5.306549926,4.751545916,64.373794,69.50859367,3.095335825,215.1524401,34.91583429,0.185743913,2.922275916
3.420415539,1.214352546,3.648877658,1.370512807,82.89844629,113.6133823,76.37211784,0.131029532,5.421764324
4.992641933,6.279273397,22.46793855,12.9731921,2.501632991,32.45416536,7.557523712,2.156993392,15.80114183
3.418270012,6.076710798,62.20309291,40.74126921,2.824615917,115.0784375,39.74506243,0.195574598,3.308812682
6.148848999,5.283394414,59.47027483,65.51038225,1.591228795,104.2420066,7.500806168,0.262187675,4.81722749
7.749904615,4.635571136,20.36906128,18.07924396,2.993869256,54.12689267,12.66122564,1.699986412,11.11607921
4.301124785,6.086684921,45.68693728,27.68067637,3.935161517,108.9279324,39.83174855,0.32990916,4.064997933
2.992658172,1.9894753,52.9635133,24.9199553,6.883242516,171.5300958,53.28626875,0.370062715,5.50180094
22.32158263,4.627153906,38.40454918,111.1794197,1.078640629,119.9226392,11.70648539,0.688770449,6.081113063
3.324598561,1.580066324,0.961447444,0.350560326,153.703256,53.88226348,34.62317045,0.10957843,2.395365737
3.578214791,4.418770095,56.78774331,34.34095791,3.324007769,114.1496109,39.25822006,0.139695023,2.813396554
7.731829976,5.941705672,17.66067785,15.46729317,1.232788602,19.06790272,5.413933017,0.5711178,0.95172707
4.587159563,5.717446046,22.21417046,11.77034581,2.167411787,25.51118624,0,0,0
3.844311684,5.911523686,44.16556997,23.46102222,1.965686999,46.11702636,16.26901326,1.268971506,15.79744292
2.291356462,3.93073454,72.49523509,45.64826759,4.174148979,190.5426696,56.90606259,0.114772019,3.350267708
3.481880118,3.960519615,51.34939257,27.35562678,7.611529496,208.2181601,42.90491197,0.094890721,2.148672803
3.711416813,1.336264911,83.06388304,191.6889164,1,191.6889164,42.55551975,0.215290126,3.030907694
3.24511552,2.100797278,1.629040141,0.579877464,107.8869859,62.56123183,51.04997997,0.380539642,5.908510755
7.377484196,6.20075996,25.02576694,21.64065642,0.986772988,21.35441521,7.536654676,2.922848609,27.01004496
14.62533941,5.051818899,38.57702865,73.29748928,1.059309637,77.64473679,8.583768167,0.674255036,4.654264962
2.283168806,3.369345306,66.38708598,32.81555553,7.994308054,262.3376599,50.42587131,0.095043051,2.572222603
14.02650684,4.212337907,44.78837945,87.482514,2.356514004,206.1537694,15.19814031,0.439674555,3.985028824
9.799419296,7.401610754,46.48208256,64.8422715,1.46528251,95.01224631,15.99190877,0.370107949,3.044883027
4.092769617,7.457946029,55.2896331,37.12373247,3.381129542,125.5201485,21.11993709,0.565998206,4.924399298
3.348629618,5.208434534,74.46689855,75.69815513,2.649989015,200.5992796,50.60227297,0.33996385,4.869399334
3.823657385,5.420177298,38.62473624,19.19569215,2.034421605,39.05213084,16.94397466,0.946905121,11.47819592
3.53854788,2.510848252,3.61365879,1.404125234,125.082224,175.631107,37.3147861,0.120227867,2.476689734
2.821693506,3.017147855,70.12977911,49.05608654,4.499653665,220.7353996,55.30016999,0.22511201,3.789384185
4.176573158,1.958191313,1.85154424,0.848325724,216.8219039,183.9355985,59.443823,0.110352879,3.2390907
6.207253585,4.337687875,51.88196723,49.70800565,2.695727163,133.9992211,31.14833306,0.329381513,4.173947484
2.674584567,1.196680945,1.668737108,0.489580731,109.1534758,53.43943847,42.69891157,0.174210657,3.53317338
1.970155391,3.673265088,66.14453908,27.9931943,5.637711218,157.8175455,47.40275837,0.129931202,3.024997013
8.025882463,5.67500679,37.6286574,38.87506653,1.577078425,61.30902869,12.7491198,0.334760241,1.773857682
7.268825312,4.197006203,40.80218099,39.42550851,1.445576146,56.99257466,1.743550477,0.016533812,-0.005754574
3.117012788,1.641846525,84.03760891,187.520593,1,187.520593,56.96522252,0.100155124,3.045922391
3.633302711,5.52839252,50.31719592,27.51411708,4.193457198,115.3792723,27.31072155,0.34496973,4.207921685
3.384196233,5.293171167,50.22694901,25.54570644,4.309259574,110.08308,40.65356765,0.169879711,3.24832288
4.360551321,8.091478439,46.99772285,29.37857989,4.081564578,119.910571,20.43540592,0.304954616,3.331029512
4.187025264,6.946380174,42.07497574,23.75010884,3.172488606,75.34694969,30.05368717,0.42750465,4.669074617
3.688379738,5.910380873,41.06411528,20.19109719,1.865141298,37.65924921,2.519469561,1.049872252,11.77771387
2.511639871,1.998881207,4.001451026,1.103923538,125.9323128,139.0196443,44.18764377,0.090699632,2.099557658
4.662219119,7.006451046,23.96773177,13.02258194,2.271086631,29.57541175,4.562644256,1.265237498,7.492409544
3.248705756,3.136474263,3.301727563,1.177578725,34.25576897,40.33886475,17.52165021,0.638452478,11.32749252
5.714651538,5.182387456,45.63532107,36.71146469,1.728525142,63.4566897,18.07697759,0.570417252,5.705523133
2.158696987,1.677663453,4.683822752,1.111266731,96.18525881,106.8874781,52.92071301,0.11014893,3.228845758
2.886917506,3.436259283,41.64666853,16.13103122,2.287833428,36.90511245,17.83241207,0.480735435,7.36509004
3.565964693,2.343901084,42.1937912,20.3117491,3.310063217,67.23317355,48.72673607,0.494773373,6.882999583
3.703041549,5.477413017,61.39684952,42.6689239,2.519146605,107.4892748,36.87772891,0.154831498,2.550501362
2.964582219,4.405562933,48.00214034,20.68895508,2.310738642,47.80676796,12.34613147,0.590793461,7.293141108
3.80649538,4.68669614,43.79782625,22.93375592,1.381146424,31.67487497,6.321760285,0.905784744,14.43518136
6.409842523,5.941027385,27.50738409,20.97203367,1.41176388,29.60755962,7.519948074,0.324358909,0.533392995
3.857542787,1.261711589,3.273843312,1.386432983,112.9143854,156.5482282,48.76537702,0.099975763,2.471699266
4.822898455,7.545957365,39.94749699,25.38009102,1.399098935,35.50925832,13.67463408,0.87612931,10.15001688
4.017222848,1.272185804,3.138728814,1.384113468,128.9207422,178.4409356,49.39511698,0.089543394,2.385882632
3.86864146,5.403076653,42.17534927,22.02154756,3.291934802,72.49349881,34.33626863,0.249898448,3.328467695
3.825814203,1.283014409,3.304419428,1.387899966,112.947616,156.7599924,52.14196236,0.08959504,2.480132845
3.538766069,6.639972728,48.84434481,25.438218,4.564044903,116.1011692,33.47488212,0.505239372,5.461471544
2.532830568,2.047079051,2.705759648,0.752100029,260.1299738,195.6437607,54.45983402,0.389737381,5.688785555
5.319703409,9.568532436,42.75334974,30.90108264,3.615458224,111.7215734,31.31396675,0.85903956,7.233349464
3.279946643,2.676835917,47.72017247,22.66448483,3.049988125,69.12640959,50.4843283,0.32100535,4.632178578
3.878360672,1.378838407,1.509302101,0.642069556,128.6575345,82.607086,61.2330024,0.063440062,2.701670297
4.531511351,5.821762521,37.89431169,22.16056124,3.078849624,68.22903563,19.67737722,0.478184567,4.351203324
8.197340303,4.938388682,57.13830649,79.73207432,2.57915039,205.6410105,24.16456474,0.335381043,3.598818247
3.072766958,1.002091808,1.322830137,0.445828796,279.4644132,124.5932829,76.31327631,0.1252211,5.212320043
4.902333762,1.625981378,0.815855383,0.43863436,472.0350849,207.0508075,52.49815608,0.099640422,2.804998682
5.830287915,7.379421683,22.15081811,14.91289128,2.039131751,30.40935011,8.318301203,2.360327825,16.66640652
5.863785785,6.517391808,39.18890114,30.03674127,1.339233883,40.22622164,8.488533137,0.367154635,0.730581653
4.056143733,3.902549592,39.52503371,21.02733574,5.045069503,106.0843703,37.42752695,0.305208931,4.138823764
4.090295925,1.175595456,2.958503551,1.328220803,114.3151287,151.8357321,75.15483221,0.134889801,5.498796759
9.012644823,6.993144326,0.126652711,0.125177044,226.6161544,28.36714024,6.895991216,3.666990204,21.70414564
5.4553413,5.588529166,36.23346621,25.11767195,1.508112354,37.88027136,6.640924443,0.86423516,5.547538748
6.847626239,7.5255989,45.57472721,43.89683555,2.589781573,113.6832158,11.5167607,0.844129224,6.671198459
2.700106583,1.637060679,3.863393768,1.145687077,113.9608137,130.5634315,53.57683118,0.099607779,2.659603517
7.336135167,8.369430321,0.11784603,0.09480694,256.5778964,24.32536525,2.441119311,0.048786296,0.039403175
5.135831172,6.569431981,0.263359764,0.148327084,153.0202171,22.69704256,1.050099211,0.020375989,-0.016240466
3.108410472,4.968947678,53.40189015,26.29994801,4.297903855,113.0346479,40.58122553,0.195019967,3.670759082
4.484123167,7.53408081,36.68911805,20.99235943,3.587013276,75.29987197,26.92267206,0.463004713,4.054955295
3.882289534,6.48831534,31.1345098,14.73493153,2.848470005,41.97201047,10.77203855,0.956255229,8.344744403
3.359156782,5.257499984,54.77587776,29.89322527,5.220589834,156.060268,26.30300504,0.294514695,3.410707472
9.613239358,7.433178833,0.169380961,0.178563565,136.8193791,24.43095616,2.012444555,0.019344503,0.00602403
3.12437632,1.203953607,1.727927993,0.592212959,291.7658253,172.7875028,55.81890121,0.104968072,3.061166527
2.859187385,1.034171511,3.976886672,1.248939183,68.13493267,85.09638715,54.80284421,0.098877683,2.949229345
2.357619985,1.554754913,4.507538136,1.167797988,172.9498159,201.9704471,57.81437794,0.099864331,3.008767322
4.132377388,1.341036449,2.995906967,1.358881502,98.41499049,133.7343101,72.25563465,0.136312167,5.106376393
0,0,0,0,0,0,11.19369085,2.026977323,10.95803075
3.481669858,4.413608982,38.70592993,17.5296799,4.366939582,76.55105303,27.3827122,0.433921627,5.897448498
6.649503817,6.574619987,27.80076422,22.02884137,2.369882735,52.20577083,12.97232928,0.72661386,5.169767731
4.029679935,3.468254669,40.50155847,21.62585278,3.212919231,69.48211829,43.37284578,0.303464611,4.135431592
2.697170499,3.094799697,64.6995838,35.8506052,6.379207106,228.6984354,40.97816476,0.105289095,2.472689162
7.176655852,9.405372419,0.210269113,0.165484297,181.7698978,30.08006377,3.173666473,0.428549633,0.581509978
5.161502959,6.94679424,0.262546774,0.148608326,197.0351713,29.28106703,11.83029068,3.389786392,28.85004684
5.063179141,7.383561361,47.19203468,34.34522023,3.039147849,104.3802022,24.06211443,0.264758959,3.383469759
19.34898865,5.703064734,13.76732126,29.78774939,1.103167034,32.86086314,5.002941322,2.203752561,6.354030405
2.331144818,2.726209828,60.16501676,25.538959,4.288712263,109.5292466,54.82168196,0.275770269,6.084505747
3.767553592,1.024157082,1.029743115,0.425492917,323.3697421,137.591535,55.50489198,0.101266883,3.000961736
4.042933137,4.847505472,48.25207667,28.4631711,2.618764474,74.53834128,39.26050856,0.213765622,3.244981044
4.550999299,8.296073781,61.98138089,53.73680972,1.392793832,74.84429712,18.92760414,0.086794889,1.291193663
3.6337137,4.050299031,57.89009916,36.38223775,6.83622542,248.7171786,39.22228536,0.3745308,4.026056736
3.135607948,5.49214504,63.71259348,39.88523849,6.669347762,266.0085261,43.32793456,0.160277594,2.943815768
11.51475741,13.77281282,18.394592,24.05984265,3.017762331,72.60688685,5.844929662,1.206248132,4.297611893
2.996425682,1.760993157,1.020499075,0.3353662,392.1254785,131.5056316,80.21244001,0.124737318,5.706572893
7.339762158,4.440520909,42.26308646,41.90903926,3.612643926,151.4024361,22.09652187,0.570325035,6.070602991
5.062818734,6.856846366,38.33505032,25.15413299,2.821624872,70.97552729,21.37595466,0.473827387,5.526584543
3.854251437,1.135159223,1.644757919,0.695374215,142.7594786,99.27126043,72.63342768,0.123292431,4.982788778
4.070139493,1.624387776,1.020254934,0.45542948,206.2542371,93.93425999,48.68310643,0.125036678,2.614851485
6.559312818,6.518340988,40.47343551,35.1665166,0.816293773,28.70620854,7.965831526,0.543044059,5.392138925
4.044464255,2.887443768,55.36090855,36.78324551,4.789310831,176.1663961,46.52905945,0.125146289,2.702686685
3.887682943,6.118008295,43.38690542,23.08892352,3.151460222,72.76382404,39.06424528,0.286716783,3.975019085
10.1556015,11.35713147,28.98716918,35.35152014,3.394438108,119.9985471,13.28899184,0.640254424,3.651039239
6.959521193,4.483753016,32.48168291,27.83813445,0.874064583,24.3323274,16.3847602,0.88334067,8.939910469
2.313243417,4.262718468,68.73713087,37.35066244,6.957493836,259.8670037,44.76253898,0.110441331,2.350564388
3.562595173,1.068516806,3.441497767,1.346151485,49.7422328,66.96058055,48.61205894,0.115548163,2.066534124
3.838146961,1.132991899,1.651113875,0.695146122,171.322257,119.0940026,65.05947027,0.115301366,3.968027689
4.095860755,5.265874475,40.49493602,21.97587753,2.01667816,44.31827226,17.93143895,0.48834805,6.429538299
4.885801108,3.760578789,54.80880201,43.53194345,3.341427563,145.4588357,39.7432886,0.27018951,4.056675013
3.60826414,6.237823654,51.90213182,28.91611398,6.4399941,186.2196034,41.68166332,0.344269141,4.272447186
3.07861333,5.026561511,31.75917644,11.97440461,3.181937828,38.101811,20.67731641,1.125154651,12.39464688
14.65285016,5.740769643,13.15355926,21.51530539,1,21.51530539,6.303728904,0.516739438,2.046511308
5.619196912,9.405756084,64.45783341,73.88154457,2.075170114,153.3167733,31.32865361,0.25318574,2.371846049
10.61691161,3.760642354,32.82145002,43.02574164,2.259810527,97.23002388,13.85888271,0.538770608,2.129727478
7.438447417,7.695529945,33.28591745,30.68412364,1.20571046,36.99616884,9.035282556,0.74205402,6.99461407
3.992691403,7.389882325,49.01467322,28.87401618,3.073765385,88.75195145,13.23823341,0.5547302,4.562096182
21.45758286,7.102541466,32.8160038,86.94013848,0.802171064,69.74086342,5.70777726,0.969710165,5.169475908
3.627421262,3.451232893,48.60201043,25.85400581,6.732993716,174.0748587,47.14833541,0.200454304,3.679283656
6.043666032,7.051728629,46.82607127,40.47453348,4.314658786,174.6338015,23.71034765,0.395082343,3.639421802
10.50611036,8.365831698,37.44897063,50.55932035,2.002346145,101.2372602,6.208400672,0.233169604,0.623594329
5.88239473,4.90594125,39.6163268,30.59386097,0.918965666,28.11470783,18.17451829,0.469550038,6.376711241
3.603176982,1.171157177,3.241546108,1.282208773,113.7695664,145.8763362,44.79877927,0.100053245,2.545022463
4.175902151,3.798034558,66.73140839,61.01592567,3.588209249,218.9379088,46.76498263,0.210016121,2.792209951
4.437792628,3.264829625,2.41533145,1.176138165,92.97978872,109.3570781,45.69494332,0.369125758,4.262761639
13.1438481,8.77860318,43.4214609,78.15558949,1.214666153,94.93294919,11.76871163,0.492830383,3.628752668
11.00995138,5.971788016,33.7982689,46.30731648,2.829526055,131.0277585,13.7692043,0.904950529,6.512154635
2.904147863,1.769390914,44.83152355,18.14030227,5.256526854,95.354986,52.15193367,0.108727317,2.965325129
4.123713605,1.115938091,2.98122951,1.349377055,129.3272336,174.5112016,68.35184032,0.320335197,4.923865621
7.507186085,7.531853282,36.27649679,34.6193246,0.954537659,33.04544906,6.100815753,1.918156785,17.57402939
6.413282735,10.71254061,37.31956618,30.71895911,3.705962966,113.8433248,18.94654847,0.338031507,3.041475408
4.061151694,6.874041867,62.52443293,49.06871787,2.438089304,119.6339162,31.79494407,0.139420671,2.103316434
5.690900236,8.636359683,42.79832066,33.10938055,1.296780907,42.93561255,9.077898736,0.740874474,9.243227276
2.825129163,3.383586258,54.17915464,24.59324098,3.360911009,82.65569436,18.37545259,0.278202115,5.204880436
21.02691783,7.850771643,45.88017696,136.2388087,1.33218537,181.4953478,11.90064704,0.550027932,3.357664406
3.144485099,5.019417546,61.44296383,36.30234646,6.976266366,253.2548386,39.10738792,0.120003445,2.330945165
6.323791185,6.568108996,48.83822906,45.44842088,1.655883597,75.25729465,13.64312381,0.748513676,7.224421005
8.898476723,7.225016024,27.06542821,28.56843349,0.650755271,18.59105867,2.290831011,0.052673251,0.02615236
2.71187885,4.148603183,72.01626826,52.49208908,4.387492744,230.30866,39.59172649,0.150012638,2.560288154
4.735904524,6.152315313,0.49968191,0.259516402,102.599278,26.62619551,10.86296441,2.388604162,19.08786598
3.256929171,1.142575557,3.118666677,1.114971345,188.6151638,210.300503,29.51213839,0.080384289,1.382906262
7.414168945,10.72712803,51.52090787,58.60875176,3.690038479,216.2685492,16.12885492,0.399868482,2.682154468
4.368087157,3.033002497,2.425830291,1.162702364,123.1542068,143.1916874,48.05236632,0.384073306,3.972207161
4.143506342,6.845780536,49.39095248,30.36517145,1.49981271,45.54207007,6.553967626,1.222103076,13.47790875
3.830051923,5.022941282,51.26944792,30.0051345,4.955309562,148.6847299,36.93572095,0.239650324,3.297202213
4.593483564,6.978760339,26.74281836,14.54296223,2.462380077,35.81030046,15.13008436,1.880380109,16.29805974
4.030530266,3.023836327,1.133607985,0.501116835,295.8465318,148.2536776,40.69436826,0.124200464,2.487292732
4.556714003,1.755562758,2.693823229,1.347095144,116.0801302,156.3709796,0,0,0
3.188303855,1.467633481,1.43673178,0.502439389,323.1993394,162.3880785,51.98317326,0.120014935,3.026558783
9.172558971,8.295323292,18.82566749,19.64865042,3.108795168,61.08362947,10.96009573,1.325468242,6.556645905
10.91980071,9.693702484,61.73195199,127.5951117,1.666358868,212.6192459,19.24528111,0.255291803,2.964524866
8.543539134,6.96996581,23.80823908,23.68520448,1.065372801,25.23357263,2.043562493,0.295385586,0.607309335
2.694803472,1.71461833,2.13824307,0.632183406,215.0380298,135.9434741,45.92625339,0.115397978,3.016628495
5.379134905,6.900751123,0.36459495,0.215073144,133.3303519,28.67577793,6.648836464,1.444557711,14.2133661
11.35984731,5.379671708,10.19861207,12.84078908,1.194983376,15.34452948,7.944960563,2.296775752,5.998067699
5.902847967,3.653098197,20.98082187,14.22277145,1.350975152,19.21461082,0,0,0
3.855568314,6.218956176,44.48670114,23.79503668,3.38229826,80.48191117,19.13139588,0.89977382,8.635988432
4.030028376,4.42401178,54.75635318,35.83740414,3.145853574,112.7392259,40.40852817,0.150371713,2.722218437
3.412305831,1.475420924,83.94493175,202.120508,1,202.120508,37.91422138,0.114717148,2.682547434
3.773181868,1.148630468,1.09538443,0.45329868,318.4156159,144.3373784,75.45345284,0.15551923,5.01511997
4.275340329,4.223857474,42.22290321,24.37723309,4.525865613,110.328081,32.17344213,0.129980326,2.158499918
4.872291002,7.642332124,48.53534707,34.64531988,3.115113698,107.9241105,20.90580102,0.244497554,2.834883696
3.548182182,4.215651036,38.10426984,17.48332266,2.239624972,39.15608603,27.00820804,0.457730185,6.810693041
3.627647455,1.142797509,3.14638807,1.25294343,83.24799674,104.3050305,66.70910451,0.11718802,4.302620223
3.351330905,5.860996232,32.22832153,13.27486221,3.234221824,42.93384908,18.58289468,0.735256267,7.931321797
2.776153904,4.233066415,58.26679357,28.20619087,2.571066362,72.51998853,32.51393563,0.134673877,2.410589402
2.697927378,1.12929164,4.705605821,1.395343144,99.70143752,139.1177173,54.86526389,0.265338666,4.004621789
2.76850995,5.097056177,53.55614772,23.55631898,9.055360974,213.3109716,48.9403387,0.109999799,2.747889658
3.399805616,1.045104232,3.563376025,1.330250473,100.0349768,133.0715752,78.73024873,0.13989411,6.066839054
2.743270407,2.734934779,1.667710399,0.501844494,322.4050439,161.797196,57.15087885,0.153226907,3.730281035
5.455340489,5.588529088,35.89727763,24.80986661,1.495700295,37.10812481,5.690043191,0.434923269,0.950940718
4.781736789,6.756080476,43.12267358,28.13749096,1.504512507,42.33320708,5.634898591,2.024692283,22.99896188
3.773212714,5.853440225,41.86390999,21.2448474,3.484183721,74.02095145,31.41178556,0.823984203,9.33252211
7.278741711,6.082789843,20.67387503,17.25749229,2.334368391,40.28534452,10.09044217,1.074319729,6.030557512
5.280957147,6.298259869,0.224096899,0.129780051,196.8433964,25.546346,3.273427802,0.211617019,1.057906938
